omega_tilde_over_omega,normalized_amplitude
1.452197458862737101e+01,8.449559675509950643e-03
1.454696938137887940e+01,3.556553937543513043e-04
1.457196417413039136e+01,8.053396077888616068e-05
1.459695896688189976e+01,3.090675251574623441e-05
1.462195375963341171e+01,1.505264817246907788e-05
1.464694855238492188e+01,8.328790002074839315e-06
1.467194334513643028e+01,5.037778878216190869e-06
1.469693813788794223e+01,3.173681269423626083e-06
1.472193293063945063e+01,2.084967291061750801e-06
1.474692772339096081e+01,1.313982163455854950e-06
1.477192251614247276e+01,9.228595987928321204e-07
1.479691730889398116e+01,8.640502622709816246e-07
1.482191210164549311e+01,1.459386813577193318e-06
1.484690689439700151e+01,2.601202364010404819e-06
1.487190168714851168e+01,4.751784875695104306e-06
1.489689647990002364e+01,9.755212809031748051e-06
1.492189127265153203e+01,2.400465028779555165e-05
1.494688606540304399e+01,8.892753603790221420e-05
1.497188085815455239e+01,2.235293391346134494e-03
1.499687565090606256e+01,5.427164641455640287e-03
1.502187044365757096e+01,3.256689023331445394e-03
1.504686523640908291e+01,1.423541989037959397e-04
1.507186002916059309e+01,3.238994463946727963e-05
1.509685482191210326e+01,1.266439186627313696e-05
1.512184961466361344e+01,6.383914344154013807e-06
1.514684440741512184e+01,3.836937609727489501e-06
1.517183920016663379e+01,2.643522839940449801e-06
1.519683399291814396e+01,2.110466843734555079e-06
1.522182878566965236e+01,2.012373312985647093e-06
1.524682357842116431e+01,2.157026102094383909e-06
1.527181837117267271e+01,2.607091374854523090e-06
1.529681316392418466e+01,3.483775078433146832e-06
1.532180795667569484e+01,4.962535338098966055e-06
1.534680274942720324e+01,7.665364673966139738e-06
1.537179754217871519e+01,1.307385406154584370e-05
1.539679233493022359e+01,2.537112997646111750e-05
1.542178712768173554e+01,6.093749806924757782e-05
1.544678192043324572e+01,2.225498080582329291e-04
1.547177671318475412e+01,5.402330548906271457e-03
1.549677150593626607e+01,1.320239538052222529e-02
1.552176629868777447e+01,7.970581105798332788e-03
1.554676109143928464e+01,3.595987677880747445e-04
1.557175588419079304e+01,8.082818957782702130e-05
1.559675067694230499e+01,3.093337800257964644e-05
1.562174546969381694e+01,1.504712486422404941e-05
1.564674026244532534e+01,8.317938336200505147e-06
1.567173505519683552e+01,5.030694718985784216e-06
1.569672984794834392e+01,3.174409741655503678e-06
1.572172464069985587e+01,2.077359760680983511e-06
1.574671943345136782e+01,1.302580329205362857e-06
1.577171422620287622e+01,8.934193357650863597e-07
1.579670901895438639e+01,8.063951527375689846e-07
1.582170381170589479e+01,1.379268793642074325e-06
1.584669860445740674e+01,2.486560782490459900e-06
1.587169339720891692e+01,4.576730582092960094e-06
1.589668818996042532e+01,9.417347654534929144e-06
1.592168298271193727e+01,2.316729362961876833e-05
1.594667777546344567e+01,8.542574991549675527e-05
1.597167256821495762e+01,2.018620653453446784e-03
1.599666736096646780e+01,4.967725054400655947e-03
1.602166215371797620e+01,3.016412572629414805e-03
1.604665694646948637e+01,1.410375710627606084e-04
1.607165173922099655e+01,3.186282256337250550e-05
1.609664653197250672e+01,1.242976209009016020e-05
1.612164132472401690e+01,6.264486381953022553e-06
1.614663611747552707e+01,3.764184893362218435e-06
1.617163091022703725e+01,2.593613592345121671e-06
1.619662570297854742e+01,2.063743038719910545e-06
1.622162049573005760e+01,1.960440188767069640e-06
1.624661528848156777e+01,2.089260546843987735e-06
1.627161008123307795e+01,2.517166443085752075e-06
1.629660487398458812e+01,3.349426382664008451e-06
1.632159966673609830e+01,4.764244273811192481e-06
1.634659445948760848e+01,7.345663708538546821e-06
1.637158925223911865e+01,1.251691395819426064e-05
1.639658404499062883e+01,2.424299846750917211e-05
1.642157883774213900e+01,5.809425752321910856e-05
1.644657363049364918e+01,2.109921741480076619e-04
1.647156842324515935e+01,4.823213875951586245e-03
1.649656321599666953e+01,1.194746181607726776e-02
1.652155800874817970e+01,7.298666231752287160e-03
1.654655280149968632e+01,3.514816904354619545e-04
1.657154759425120005e+01,7.841405328471141259e-05
1.659654238700271023e+01,2.992558210192037543e-05
1.662153717975422040e+01,1.453499691136841961e-05
1.664653197250573058e+01,8.027337279627776368e-06
1.667152676525723720e+01,4.853459453346438566e-06
1.669652155800875093e+01,3.058901189376924182e-06
1.672151635076026110e+01,2.002212116882756965e-06
1.674651114351177128e+01,1.243030231397838748e-06
1.677150593626328146e+01,8.370344555945408288e-07
1.679650072901478808e+01,7.358083827584720820e-07
1.682149552176630181e+01,1.277663515242655841e-06
1.684649031451781198e+01,2.332060580324358375e-06
1.687148510726931860e+01,4.318076041249850172e-06
1.689647990002083233e+01,8.902888673464433902e-06
1.692147469277233895e+01,2.187990578685065397e-05
1.694646948552385268e+01,8.030820326043478711e-05
1.697146427827536286e+01,1.790914420328209959e-03
1.699645907102686948e+01,4.467609547974552876e-03
1.702145386377838321e+01,2.744884001241677286e-03
1.704644865652988983e+01,1.367506766421380348e-04
1.707144344928140356e+01,3.066548270889694785e-05
1.709643824203291018e+01,1.194007804637846662e-05
1.712143303478442036e+01,6.015089537737905318e-06
1.714642782753593409e+01,3.612770084788637501e-06
1.717142262028744071e+01,2.489465886355158978e-06
1.719641741303895088e+01,1.977858304741925998e-06
1.722141220579046106e+01,1.875207611477427193e-06
1.724640699854197123e+01,1.990451396337528357e-06
1.727140179129348496e+01,2.386026672538172425e-06
1.729639658404499158e+01,3.171315964138503779e-06
1.732139137679650176e+01,4.499604153878797750e-06
1.734638616954801194e+01,6.924628746606984272e-06
1.737138096229952211e+01,1.178962844075287210e-05
1.739637575505103584e+01,2.279291175408150997e-05
1.742137054780254246e+01,5.448235282894015480e-05
1.744636534055405264e+01,1.968010102236753965e-04
1.747136013330556281e+01,4.252206873416669412e-03
1.749635492605707299e+01,1.067713334810538491e-02
1.752134971880858316e+01,6.599921816690374095e-03
1.754634451156009334e+01,3.380229939182861042e-04
1.757133930431160351e+01,7.483855868116107081e-05
1.759633409706311369e+01,2.848019887397649951e-05
1.762132888981462386e+01,1.381092544632718126e-05
1.764632368256613404e+01,7.621163089745484941e-06
1.767131847531764421e+01,4.602855553771036760e-06
1.769631326806915439e+01,2.899585871656677794e-06
1.772130806082066456e+01,1.894284628699691088e-06
1.774630285357217474e+01,1.170241524957448455e-06
1.777129764632368492e+01,7.737469979666585789e-07
1.779629243907519509e+01,6.719924187832316800e-07
1.782128723182670527e+01,1.178476299278866669e-06
1.784628202457821544e+01,2.170745317147015047e-06
1.787127681732972562e+01,4.041144568615547354e-06
1.789627161008123224e+01,8.333345111872754121e-06
1.792126640283274597e+01,2.045952272287683961e-05
1.794626119558425614e+01,7.472596016291053762e-05
1.797125598833576632e+01,1.578040513136078505e-03
1.799625078108727649e+01,3.990698976777155675e-03
1.802124557383878312e+01,2.480849335127948210e-03
1.804624036659029684e+01,1.312327505080999825e-04
1.807123515934180347e+01,2.920693242133093960e-05
1.809622995209331719e+01,1.134404859698892942e-05
1.812122474484482737e+01,5.707779006098509173e-06
1.814621953759633399e+01,3.422663373382763049e-06
1.817121433034784772e+01,2.359470952680883732e-06
1.819620912309935434e+01,1.866769469610253317e-06
1.822120391585086452e+01,1.766219936598467981e-06
1.824619870860237825e+01,1.862115960733181353e-06
1.827119350135388487e+01,2.229369642217989417e-06
1.829618829410539860e+01,2.953437526366471274e-06
1.832118308685690522e+01,4.180661220231600818e-06
1.834617787960841540e+01,6.428684012537502531e-06
1.837117267235992912e+01,1.092903956774856616e-05
1.839616746511143575e+01,2.109476393343916664e-05
1.842116225786294947e+01,5.029075725543866751e-05
1.844615705061445610e+01,1.807005467071286253e-04
1.847115184336596627e+01,3.702339320976353373e-03
1.849614663611747645e+01,9.424369330766584410e-03
1.852114142886898662e+01,5.894386666087728967e-03
1.854613622162049680e+01,3.200236078550069518e-04
1.857113101437200697e+01,7.030779859087125027e-05
1.859612580712351715e+01,2.668051687119141809e-05
1.862112059987502732e+01,1.291606458946210991e-05
1.864611539262653750e+01,7.118689271146725445e-06
1.867111018537804767e+01,4.294439049575210337e-06
1.869610497812955785e+01,2.703181536842071613e-06
1.872109977088106803e+01,1.760281492265470180e-06
1.874609456363257820e+01,1.080685348292470826e-06
1.877108935638408838e+01,7.018591861264885664e-07
1.879608414913559855e+01,5.970502544999286237e-07
1.882107894188710873e+01,1.079359554212044979e-06
1.884607373463861890e+01,2.001379566664284536e-06
1.887106852739012908e+01,3.738818731078583449e-06
1.889606332014163925e+01,7.713805407609568504e-06
1.892105811289314943e+01,1.891472388249747130e-05
1.894605290564465960e+01,6.874248935075602952e-05
1.897104769839616978e+01,1.378890753257220290e-03
1.899604249114767995e+01,3.535295673693871019e-03
1.902103728389919013e+01,2.223648886433468672e-03
1.904603207665069675e+01,1.245061811017270429e-04
1.907102686940221048e+01,2.749819023812921821e-05
1.909602166215372065e+01,1.065194163763559042e-05
1.912101645490523083e+01,5.350834364705574434e-06
1.914601124765674101e+01,3.205600210056138358e-06
1.917100604040824763e+01,2.205831586438627259e-06
1.919600083315976136e+01,1.740606531316643980e-06
1.922099562591127153e+01,1.639299443665768862e-06
1.924599041866278171e+01,1.724230583161294792e-06
1.927098521141429188e+01,2.054467823924272866e-06
1.929598000416579850e+01,2.712722600647112541e-06
1.932097479691731223e+01,3.832327326523968599e-06
1.934596958966882241e+01,5.885332254483398854e-06
1.937096438242032903e+01,9.990448335489218056e-06
1.939595917517184276e+01,1.924660833354862338e-05
1.942095396792334938e+01,4.577740573019951784e-05
1.944594876067486311e+01,1.635892349126058694e-04
1.947094355342636973e+01,3.187722919519957610e-03
1.949593834617787991e+01,8.226738946938710537e-03
1.952093313892939364e+01,5.205983566696286216e-03
1.954592793168090026e+01,2.987575215657585991e-04
1.957092272443241399e+01,6.512230994814202623e-05
1.959591751718392061e+01,2.463840376351792726e-05
1.962091230993543078e+01,1.190687462281203348e-05
1.964590710268694451e+01,6.552973778880013175e-06
1.967090189543845113e+01,3.947710082045928095e-06
1.969589668818996131e+01,2.476241603999359053e-06
1.972089148094147149e+01,1.609837911713441677e-06
1.974588627369298166e+01,9.747040488318518201e-07
1.977088106644449539e+01,6.253877139974708485e-07
1.979587585919600201e+01,5.299710190815992540e-07
1.982087065194751219e+01,9.907019854561916146e-07
1.984586544469902236e+01,1.856809332878790251e-06
1.987086023745053254e+01,3.466611759220322553e-06
1.989585503020204627e+01,7.154521458377552633e-06
1.992084982295355289e+01,1.750341196749103674e-05
1.994584461570506306e+01,6.329316856035248958e-05
1.997083940845657324e+01,1.209175863452914253e-03
1.999583420120808341e+01,3.143281966311016386e-03
2.002082899395959359e+01,2.000331339291620131e-03
2.004582378671110376e+01,1.182247891293454717e-04
2.007081857946261394e+01,2.590419313927332725e-05
2.009581337221412412e+01,1.000171468701684570e-05
2.012080816496563429e+01,5.015654287531196368e-06
2.014580295771714447e+01,2.996512280431792087e-06
2.017079775046865464e+01,2.059297411109291764e-06
2.019579254322016482e+01,1.619516043439364015e-06
2.022078733597167499e+01,1.521475956409807653e-06
2.024578212872318517e+01,1.593319417754632961e-06
2.027077692147469534e+01,1.893694198539565592e-06
2.029577171422620552e+01,2.498415735758165733e-06
2.032076650697771569e+01,3.521026541066592324e-06
2.034576129972922587e+01,5.399935784985455877e-06
2.037075609248073604e+01,9.161708198238485701e-06
2.039575088523224622e+01,1.761629954498851650e-05
2.042074567798375639e+01,4.180070005418701624e-05
2.044574047073526302e+01,1.485892121975021334e-04
2.047073526348677674e+01,2.761020458099369083e-03
2.049573005623828692e+01,7.224773594822973301e-03
2.052072484898979354e+01,4.625668848204656999e-03
2.054571964174130727e+01,2.798532149264913098e-04
2.057071443449281389e+01,6.051924658002912847e-05
2.059570922724432762e+01,2.282872455947739063e-05
2.062070401999583780e+01,1.101126877875573716e-05
2.064569881274734442e+01,6.051037282627506246e-06
2.067069360549885815e+01,3.640882130947393989e-06
2.069568839825036477e+01,2.276210711305235427e-06
2.072068319100187850e+01,1.474126932802940509e-06
2.074567798375338867e+01,8.800420925125030579e-07
2.077067277650489530e+01,5.609747788902624327e-07
2.079566756925640902e+01,4.835626681581605466e-07
2.082066236200791565e+01,9.339356710820930339e-07
2.084565715475942582e+01,1.754409819088249004e-06
2.087065194751093955e+01,3.272938172022895741e-06
2.089564674026244617e+01,6.744557501723676653e-06
2.092064153301395990e+01,1.644991545433690671e-05
2.094563632576546652e+01,5.917808759214553382e-05
2.097063111851697670e+01,1.079341872300234586e-03
2.099562591126848687e+01,2.845022272803891025e-03
2.102062070401999705e+01,1.831770155965223084e-03
2.104561549677151078e+01,1.139842918246219066e-04
2.107061028952301740e+01,2.477201844770439583e-05
2.109560508227452758e+01,9.529603094379413792e-06
2.112059987502603775e+01,4.767245093887969054e-06
2.114559466777754793e+01,2.839211315381138915e-06
2.117058946052905810e+01,1.941076935349896830e-06
2.119558425328056828e+01,1.520725359580071124e-06
2.122057904603207845e+01,1.420919655191783149e-06
2.124557383878358863e+01,1.481267736596488617e-06
2.127056863153509880e+01,1.756695069100363935e-06
2.129556342428660898e+01,2.311310793278597057e-06
2.132055821703811915e+01,3.257515075381179958e-06
2.134555300978962933e+01,4.985035155397683944e-06
2.137054780254113950e+01,8.452812618077038936e-06
2.139554259529264968e+01,1.622889345403067692e-05
2.142053738804415985e+01,3.841550077428932243e-05
2.144553218079567003e+01,1.358539114211970743e-04
2.147052697354718021e+01,2.412906269848126735e-03
2.149552176629869038e+01,6.402363890071594010e-03
2.152051655905020056e+01,4.147179542229170388e-03
2.154551135180170718e+01,2.638891893896354378e-04
2.157050614455322091e+01,5.661382448294297937e-05
2.159550093730473108e+01,2.128748541939542933e-05
2.162049573005624126e+01,1.025276270746072392e-05
2.164549052280775143e+01,5.620684996650008451e-06
2.167048531555925805e+01,3.380265588700287198e-06
2.169548010831077178e+01,2.103151346985840837e-06
2.172047490106228196e+01,1.357784441546588603e-06
2.174546969381379213e+01,8.003885079030530788e-07
2.177046448656530231e+01,5.064908362791465299e-07
2.179545927931680893e+01,4.564462325049236233e-07
2.182045407206832266e+01,9.000898275451957372e-07
2.184544886481983283e+01,1.694549804345165787e-06
2.187044365757133946e+01,3.148380657638427189e-06
2.189543845032285319e+01,6.475830796767818653e-06
2.192043324307435981e+01,1.574019739884806269e-05
2.194542803582587354e+01,5.632149844583904499e-05
2.197042282857738016e+01,9.829323042837975408e-04
2.199541762132889033e+01,2.627348028714015377e-03
2.202041241408040406e+01,1.711425966626176163e-03
2.204540720683191068e+01,1.118721654092144987e-04
2.207040199958342441e+01,2.410687080429979877e-05
2.209539679233493104e+01,9.242090078267299670e-06
2.212039158508644121e+01,4.607811807147744895e-06
2.214538637783795494e+01,2.735382031571683959e-06
2.217038117058946156e+01,1.859164546604002313e-06
2.219537596334097174e+01,1.448277436762885583e-06
2.222037075609248191e+01,1.348188156836039186e-06
2.224536554884399209e+01,1.393366664955674304e-06
2.227036034159550582e+01,1.648094344150283091e-06
2.229535513434701244e+01,2.167455963211596058e-06
2.232034992709852261e+01,3.046803607470718073e-06
2.234534471985003279e+01,4.663380359833155700e-06
2.237033951260154296e+01,7.892708774717636493e-06
2.239533430535305314e+01,1.513546921882484758e-05
2.242032909810456331e+01,3.574274188909106517e-05
2.244532389085607349e+01,1.257553886993653561e-04
2.247031868360758367e+01,2.139584155683145125e-03
2.249531347635909384e+01,5.757221306247971293e-03
2.252030826911060402e+01,3.772896867063973980e-03
2.254530306186211419e+01,2.519572199064187314e-04
2.257029785461362437e+01,5.361517458599808435e-05
2.259529264736513454e+01,2.010220969966116102e-05
2.262028744011664472e+01,9.661399277241407957e-06
2.264528223286815489e+01,5.287912594214047304e-06
2.267027702561966507e+01,3.175849667740462659e-06
2.269527181837117524e+01,1.968012986086327411e-06
2.272026661112268542e+01,1.263671609087234969e-06
2.274526140387419559e+01,7.433537972833220969e-07
2.277025619662570577e+01,4.649875056969396475e-07
2.279525098937721594e+01,4.553735339638046829e-07
2.282024578212872612e+01,9.009781633464792690e-07
2.284524057488023630e+01,1.681872602102602875e-06
2.287023536763174647e+01,3.111587697373116467e-06
2.289523016038325665e+01,6.374883918280168056e-06
2.292022495313476682e+01,1.543870068221985314e-05
2.294521974588627344e+01,5.493260744312509900e-05
2.297021453863778717e+01,9.191560511832003308e-04
2.299520933138929735e+01,2.491648745022223121e-03
2.302020412414080397e+01,1.641996018440866189e-03
2.304519891689231770e+01,1.125179551791939122e-04
2.307019370964382432e+01,2.403979471243571553e-05
2.309518850239533805e+01,9.175139394445406353e-06
2.312018329514684822e+01,4.563702557019179249e-06
2.314517808789835485e+01,2.692626673214742274e-06
2.317017288064986857e+01,1.822079673873410770e-06
2.319516767340137520e+01,1.409660932313767027e-06
2.322016246615288892e+01,1.298220358827213927e-06
2.324515725890439910e+01,1.335637425247403386e-06
2.327015205165590572e+01,1.573842590797953729e-06
2.329514684440741945e+01,2.066481321026762787e-06
2.332014163715892607e+01,2.901333732578343124e-06
2.334513642991043625e+01,4.438753893353965009e-06
2.337013122266194998e+01,7.504439685819008391e-06
2.339512601541345660e+01,1.437696203755366900e-05
2.342012080816497033e+01,3.386863845420334590e-05
2.344511560091647695e+01,1.185705588323543046e-04
2.347011039366798713e+01,1.936347206547146729e-03
2.349510518641949730e+01,5.284334043198815958e-03
2.352009997917100748e+01,3.503393009761717955e-03
2.354509477192252120e+01,2.450612205589736223e-04
2.357008956467402783e+01,5.172705555621494387e-05
2.359508435742553800e+01,1.933350504443538990e-05
2.362007915017704818e+01,9.278369770769217089e-06
2.364507394292855835e+01,5.071513692131400824e-06
2.367006873568006853e+01,3.041881034248010470e-06
2.369506352843157870e+01,1.879539640215941705e-06
2.372005832118308888e+01,1.205181872883996205e-06
2.374505311393459905e+01,7.063383508221073161e-07
2.377004790668610923e+01,4.548823969524414498e-07
2.379504269943761940e+01,4.701010254890528620e-07
2.382003749218912958e+01,9.240670959178257764e-07
2.384503228494063976e+01,1.702295679035347200e-06
2.387002707769214993e+01,3.130737200692768126e-06
2.389502187044366011e+01,6.387020875081929710e-06
2.392001666319517028e+01,1.541597034691479567e-05
2.394501145594668046e+01,5.453073625148213184e-05
2.397000624869819063e+01,8.765184522893684597e-04
2.399500104144970081e+01,2.409909008395009090e-03
2.401999583420121098e+01,1.606641703891633580e-03
2.404499062695272116e+01,1.151951898521088848e-04
2.406998541970423133e+01,2.440075425233338103e-05
2.409498021245574151e+01,9.277733617962340807e-06
2.411997500520725168e+01,4.592267300907149866e-06
2.414496979795876186e+01,2.705282871026182186e-06
2.416996459071026848e+01,1.812540062139249109e-06
2.419495938346178221e+01,1.394600759376220967e-06
2.421995417621329239e+01,1.267505587981463407e-06
2.424494896896480256e+01,1.295225643498206419e-06
2.426994376171631274e+01,1.521791602669016914e-06
2.429493855446781936e+01,1.986634000980043643e-06
2.431993334721933309e+01,2.790011776685106417e-06
2.434492813997084326e+01,4.263973455431842931e-06
2.436992293272235344e+01,7.202907915670178519e-06
2.439491772547386361e+01,1.378619852986806508e-05
2.441991251822537023e+01,3.240287573956526193e-05
2.444490731097688396e+01,1.128851862550851677e-04
2.446990210372839059e+01,1.772729839629210791e-03
2.449489689647990076e+01,4.906980358209030169e-03
2.451989168923141449e+01,3.291073116171703596e-03
2.454488648198292111e+01,2.407081061706732323e-04
2.456988127473443484e+01,5.038946468791342807e-05
2.459487606748594146e+01,1.878370394653122006e-05
2.461987086023745164e+01,8.997918249880914571e-06
2.464486565298896537e+01,4.915649433357251454e-06
2.466986044574047199e+01,2.946475214630431966e-06
2.469485523849198572e+01,1.815790090379058564e-06
2.471985003124349234e+01,1.167341587138548765e-06
2.474484482399500251e+01,6.836313670312097463e-07
2.476983961674651624e+01,4.556053060551395757e-07
2.479483440949802286e+01,4.928387187669595541e-07
2.481982920224953304e+01,9.528947137778802262e-07
2.484482399500104322e+01,1.727895130118433123e-06
2.486981878775255339e+01,3.167532186010060452e-06
2.489481358050406357e+01,6.431153371783106403e-06
2.491980837325557374e+01,1.547112401823047393e-05
2.494480316600708392e+01,5.442859408833432120e-05
2.496979795875859409e+01,8.418878905349540861e-04
2.499479275151010427e+01,2.347889487463490285e-03
2.501978754426161444e+01,1.583491498072282441e-03
2.504478233701312462e+01,1.185938754650801987e-04
2.506977712976463479e+01,2.490300901564843213e-05
2.509477192251614497e+01,9.432653858485093686e-06
2.511976671526765514e+01,4.657199511112224758e-06
2.514476150801916532e+01,2.731196274076232153e-06
2.516975630077067549e+01,1.819487721766646702e-06
2.519475109352218212e+01,1.387316597285777695e-06
2.521974588627369940e+01,1.250253440768159145e-06
2.524474067902520602e+01,1.265925625713026319e-06
2.526973547177671620e+01,1.475336745785266536e-06
2.529473026452822282e+01,1.923331651381195754e-06
2.531972505727973655e+01,2.696087780721584870e-06
2.534471985003124672e+01,4.118138885586478764e-06
2.536971464278275334e+01,6.951592701097735066e-06
2.539470943553426707e+01,1.328498420675826597e-05
2.541970422828577725e+01,3.117031030652358099e-05
2.544469902103728387e+01,1.080587791716706666e-04
2.546969381378879760e+01,1.634521781412384992e-03
2.549468860654030777e+01,4.589549761716040129e-03
2.551968339929181440e+01,3.113909314404241565e-03
2.554467819204332457e+01,2.377452142864386992e-04
2.556967298479483830e+01,4.935974018059415030e-05
2.559466777754634847e+01,1.834777252935248905e-05
2.561966257029785510e+01,8.778113635441772876e-06
2.564465736304936883e+01,4.791671015482700996e-06
2.566965215580087900e+01,2.874514112251216542e-06
2.569464694855238562e+01,1.770059784071088954e-06
2.571964174130389580e+01,1.139665030151660042e-06
2.574463653405540953e+01,6.759135308250635752e-07
2.576963132680691615e+01,4.639643805718815338e-07
2.579462611955842632e+01,5.165449148517641853e-07
2.581962091230994005e+01,9.766523803632781951e-07
2.584461570506144668e+01,1.752954086317853649e-06
2.586961049781295685e+01,3.195608989166161869e-06
2.589460529056447058e+01,6.464291190981617700e-06
2.591960008331598075e+01,1.550778848322122874e-05
2.594459487606748738e+01,5.426949060288894648e-05
2.596958966881899755e+01,8.090577102399188142e-04
2.599458446157051128e+01,2.288929244424273233e-03
2.601957925432201790e+01,1.561633880880643156e-03
2.604457404707352808e+01,1.219806736218543496e-04
2.606956883982504181e+01,2.539326686295680747e-05
2.609456363257654843e+01,9.581074525735102911e-06
2.611955842532805860e+01,4.723145625599855554e-06
2.614455321807956523e+01,2.753405493555607125e-06
2.616954801083107895e+01,1.830482292616483728e-06
2.619454280358258913e+01,1.384865247551778334e-06
2.621953759633409931e+01,1.234433559445538129e-06
2.624453238908561303e+01,1.233503948842247690e-06
2.626952718183711966e+01,1.435370057748677139e-06
2.629452197458862983e+01,1.859421421521282740e-06
2.631951676734014356e+01,2.601405255110678293e-06
2.634451156009165018e+01,3.973575692894486989e-06
2.636950635284316036e+01,6.697417596609724294e-06
2.639450114559466698e+01,1.279031045669878692e-05
2.641949593834618071e+01,2.994504489672668209e-05
2.644449073109769088e+01,1.033155811496353144e-04
2.646948552384919751e+01,1.507649606593943056e-03
2.649448031660071123e+01,4.294667191066308884e-03
2.651947510935222141e+01,2.947584715924815146e-03
2.654446990210373158e+01,2.345637395625116515e-04
2.656946469485524531e+01,4.829499700854287891e-05
2.659445948760675194e+01,1.790428358789562861e-05
2.661945428035826211e+01,8.553034930927053389e-06
2.664444907310976873e+01,4.672116528875013352e-06
2.666944386586128246e+01,2.798385665394015326e-06
2.669443865861279264e+01,1.732552443651814412e-06
2.671943345136429926e+01,1.111487682547454405e-06
2.674442824411581299e+01,6.701306152813192693e-07
2.676942303686732316e+01,4.726897837232132870e-07
2.679441782961882978e+01,5.363208528034083098e-07
2.681941262237033996e+01,9.851449951764305636e-07
2.684440741512185369e+01,1.753047638063884918e-06
2.686940220787336386e+01,3.186728391450541578e-06
2.689439700062487049e+01,6.425702763956764495e-06
2.691939179337638421e+01,1.537546319574736343e-05
2.694438658612789439e+01,5.352592763957023385e-05
2.696938137887940101e+01,7.703613340466055953e-04
2.699437617163091474e+01,2.211153722679647018e-03
2.701937096438242492e+01,1.526022987190868907e-03
2.704436575713393154e+01,1.241372424692562828e-04
2.706936054988544171e+01,2.561907041631795531e-05
2.709435534263695544e+01,9.636797600031303350e-06
2.711935013538846206e+01,4.736593697943905566e-06
2.714434492813997224e+01,2.756295652601296919e-06
2.716933972089148597e+01,1.824156688553378748e-06
2.719433451364299614e+01,1.372869186819524119e-06
2.721932930639450277e+01,1.205400232642636620e-06
2.724432409914601294e+01,1.199983926944732563e-06
2.726931889189752667e+01,1.384997570644312076e-06
2.729431368464903329e+01,1.780920369443968141e-06
2.731930847740054347e+01,2.493324321157413813e-06
2.734430327015205719e+01,3.795620258666376205e-06
2.736929806290356382e+01,6.398177959363085104e-06
2.739429285565507399e+01,1.219860451514644771e-05
2.741928764840658772e+01,2.850623471416027584e-05
2.744428244115809434e+01,9.787725043171343719e-05
2.746927723390960452e+01,1.379877145725454763e-03
2.749427202666111114e+01,3.988072106597490875e-03
2.751926681941262842e+01,2.768791355632719501e-03
2.754426161216413504e+01,2.293315928748477031e-04
2.756925640491564522e+01,4.681984692622817075e-05
2.759425119766715895e+01,1.731174430328609562e-05
2.761924599041866557e+01,8.259847191366555914e-06
2.764424078317017575e+01,4.509809920055827931e-06
2.766923557592168237e+01,2.704146495098624991e-06
2.769423036867319610e+01,1.675479589899221463e-06
2.771922516142470627e+01,1.080564955501464797e-06
2.774421995417621289e+01,6.584152559444701996e-07
2.776921474692772662e+01,4.732270350339008005e-07
2.779420953967923680e+01,5.435755217272114607e-07
2.781920433243074342e+01,9.762581123785720206e-07
2.784419912518226070e+01,1.722847798274952193e-06
2.786919391793376732e+01,3.127426418695628584e-06
2.789418871068527750e+01,6.291135989296897542e-06
2.791918350343678412e+01,1.500611841629589496e-05
2.794417829618829785e+01,5.199316130427747266e-05
2.796917308893980803e+01,7.233708256156872341e-04
2.799416788169131465e+01,2.106704856127874798e-03
2.801916267444282838e+01,1.470723475995932726e-03
2.804415746719433855e+01,1.244313720726893514e-04
2.806915225994584517e+01,2.545764757437811381e-05
2.809414705269735535e+01,9.543448939378168598e-06
2.811914184544886908e+01,4.683741683722672683e-06
2.814413663820037570e+01,2.716671289452238200e-06
2.816913143095188587e+01,1.794729114454684209e-06
2.819412622370339960e+01,1.340938346860652732e-06
2.821912101645490978e+01,1.170616591667643444e-06
2.824411580920641640e+01,1.153113327161567702e-06
2.826911060195793013e+01,1.317894596719127584e-06
2.829410539470944030e+01,1.694462150505731567e-06
2.831910018746094693e+01,2.358624731170224177e-06
2.834409498021245710e+01,3.589761519676275111e-06
2.836908977296397083e+01,6.046376737547776244e-06
2.839408456571547745e+01,1.151018198227218260e-05
2.841907935846698763e+01,2.684060275719488860e-05
2.844407415121850136e+01,9.172817495477793282e-05
2.846906894397000798e+01,1.251017646227145464e-03
2.849406373672151815e+01,3.668792324361639257e-03
2.851905852947303188e+01,2.576496015667371214e-03
2.854405332222454206e+01,2.218249145550603679e-04
2.856904811497604868e+01,4.490205752874452250e-05
2.859404290772755886e+01,1.655588907591987654e-05
2.861903770047907258e+01,7.892248619652099200e-06
2.864403249323057921e+01,4.309051404814550365e-06
2.866902728598208938e+01,2.586275113965508665e-06
2.869402207873360311e+01,1.603383601255930887e-06
2.871901687148510973e+01,1.040012102201070648e-06
2.874401166423661991e+01,6.404733709956181030e-07
2.876900645698812653e+01,4.706399355605086079e-07
2.879400124973964026e+01,5.367885604250498104e-07
2.881899604249115043e+01,9.503919463122639309e-07
2.884399083524265706e+01,1.662853707875409495e-06
2.886898562799417434e+01,3.017100465799355769e-06
2.889398042074568096e+01,6.050726049458741489e-06
2.891897521349719113e+01,1.439886797350899319e-05
2.894397000624870486e+01,4.965381804414923907e-05
2.896896479900021149e+01,6.686716275494530718e-04
2.899395959175172166e+01,1.976152756448552351e-03
2.901895438450322828e+01,1.395475159156528205e-03
2.904394917725474201e+01,1.226412151247628863e-04
