omega_tilde_over_omega,normalized_amplitude
1.452046235551390119e+01,6.203590401283032990e-02
1.454545454545454497e+01,1.107182064512239744e-01
1.457044673539519053e+01,4.906237794846955713e-02
1.459543892533583431e+01,1.245300568128100303e-03
1.462043111527647454e+01,3.400287640957701404e-04
1.464542330521711833e+01,1.483992874626561230e-04
1.467041549515776211e+01,8.150600382360340959e-05
1.469540768509840589e+01,5.054461925999090423e-05
1.472039987503905145e+01,3.397403999241647310e-05
1.474539206497969523e+01,2.363858710278332351e-05
1.477038425492033902e+01,1.719952797714741039e-05
1.479537644486097925e+01,1.239385807216768329e-05
1.482036863480162303e+01,9.024986180577220174e-06
1.484536082474226681e+01,6.311696241557506373e-06
1.487035301468291237e+01,4.301271126015261293e-06
1.489534520462355616e+01,2.552247880998834314e-06
1.492033739456419994e+01,1.360486432947483699e-06
1.494532958450484372e+01,1.439160187045982898e-06
1.497032177444548395e+01,2.471560832475684794e-06
1.499531396438612774e+01,5.874753724512579780e-06
1.502030615432677330e+01,5.334291239289126217e-06
1.504529834426741708e+01,8.897435217733330517e-06
1.507029053420806086e+01,1.090641703167658190e-05
1.509528272414870465e+01,1.407199081522416594e-05
1.512027491408934843e+01,1.886220057542746585e-05
1.514526710402998866e+01,2.349943921439341462e-05
1.517025929397063422e+01,3.147299905020693500e-05
1.519525148391127800e+01,4.218649622084056023e-05
1.522024367385192178e+01,5.693080588139127427e-05
1.524523586379256557e+01,8.151983559433937071e-05
1.527022805373320935e+01,1.198384905524963563e-04
1.529522024367385313e+01,1.855973005124562469e-04
1.532021243361449514e+01,3.131021088408495801e-04
1.534520462355513892e+01,5.845028177427638930e-04
1.537019681349578271e+01,1.304166441294488414e-03
1.539518900343642649e+01,3.998659833310559339e-03
1.542018119337707027e+01,3.049765852512463862e-02
1.544517338331771406e+01,1.368376950858598839e-01
1.547016557325835784e+01,1.285638944938535810e-01
1.549515776319899985e+01,2.330482533405603407e-02
1.552014995313964363e+01,1.256663767483307825e-01
1.554514214308028741e+01,2.282860758257639622e-01
1.557013433302093119e+01,1.031783501812785636e-01
1.559512652296157498e+01,2.205350190608806535e-03
1.562011871290221876e+01,5.920007026149023185e-04
1.564511090284286254e+01,2.552015117849552200e-04
1.567010309278350455e+01,1.392495432693957862e-04
1.569509528272414833e+01,8.725714343108258468e-05
1.572008747266479212e+01,5.996362470995194921e-05
1.574507966260543590e+01,4.324897225209856262e-05
1.577007185254607968e+01,3.376402899418237777e-05
1.579506404248672347e+01,2.635874065423390817e-05
1.582005623242736725e+01,2.231153342052429080e-05
1.584504842236800926e+01,1.827108245968056500e-05
1.587004061230865304e+01,1.764882294638805832e-05
1.589503280224929682e+01,1.395504610568328969e-05
1.592002499218994060e+01,1.549476418715244229e-05
1.594501718213058439e+01,1.321501279301564960e-05
1.597000937207122817e+01,1.313897433224214593e-05
1.599500156201187195e+01,2.095829886096631746e-05
1.601999375195251218e+01,1.166335974916981359e-05
1.604498594189315952e+01,1.840226163634212607e-05
1.606997813183380330e+01,1.896056700983508498e-05
1.609497032177444709e+01,2.258863230099843319e-05
1.611996251171509087e+01,2.480452939255121109e-05
1.614495470165573465e+01,3.262160305659025873e-05
1.616994689159637488e+01,3.985858461128822248e-05
1.619493908153701867e+01,5.200797272407930907e-05
1.621993127147766245e+01,6.908652187619546570e-05
1.624492346141830623e+01,9.624248874129074261e-05
1.626991565135895002e+01,1.396873899109996389e-04
1.629490784129959380e+01,2.148647810472318221e-04
1.631990003124023758e+01,3.599232258265007856e-04
1.634489222118088136e+01,6.681761864633232236e-04
1.636988441112152515e+01,1.482934979304326205e-03
1.639487660106216893e+01,4.515099100928191000e-03
1.641986879100281271e+01,3.360961346969087299e-02
1.644486098094345650e+01,1.550786039182042442e-01
1.646985317088410028e+01,1.481778367867812030e-01
1.649484536082474406e+01,2.752449984841506825e-02
1.651983755076538429e+01,1.173860638163751607e-01
1.654482974070602808e+01,2.172359295201076457e-01
1.656982193064667186e+01,1.000873841371817952e-01
1.659481412058731564e+01,1.748302398509848357e-03
1.661980631052795943e+01,4.814766608971158385e-04
1.664479850046860321e+01,2.179342464041938196e-04
1.666979069040924699e+01,1.246738707630328088e-04
1.669478288034989077e+01,8.046401788964411932e-05
1.671977507029053456e+01,5.600212065391963194e-05
1.674476726023117834e+01,4.041053245931511121e-05
1.676975945017182212e+01,3.085839620990291440e-05
1.679475164011246591e+01,2.333822057768899355e-05
1.681974383005310969e+01,1.849540100364254852e-05
1.684473601999375347e+01,1.424504467657562395e-05
1.686972820993439370e+01,1.204517973859202211e-05
1.689472039987503749e+01,8.642441351170497793e-06
1.691971258981568127e+01,7.485468399646059963e-06
1.694470477975632505e+01,5.357411369282340431e-06
1.696969696969696884e+01,3.816924228156789233e-06
1.699468915963761262e+01,4.260057660580205949e-06
1.701968134957825640e+01,2.070939776849099518e-06
1.704467353951890018e+01,4.712730546714619413e-07
1.706966572945954397e+01,1.582519214050042832e-06
1.709465791940018775e+01,3.108803630949607820e-06
1.711965010934083153e+01,6.784493530997256827e-06
1.714464229928147532e+01,7.534115715925971272e-06
1.716963448922211910e+01,1.184831333999464445e-05
1.719462667916276288e+01,1.673946524210558298e-05
1.721961886910340311e+01,2.282445536242663973e-05
1.724461105904404690e+01,3.428392228198761451e-05
1.726960324898469068e+01,5.115427685957910455e-05
1.729459543892533446e+01,8.003206550006565316e-05
1.731958762886597825e+01,1.351360178441801283e-04
1.734457981880662203e+01,2.537144417610373548e-04
1.736957200874726936e+01,5.642167756367211717e-04
1.739456419868790960e+01,1.713259625551656878e-03
1.741955638862855338e+01,1.247931056422057518e-02
1.744454857856919716e+01,5.927480180941328142e-02
1.746954076850984094e+01,5.758205614661036920e-02
1.749453295845048473e+01,1.104794158411608052e-02
1.751952514839112851e+01,6.529568371414831707e-02
1.754451733833177229e+01,1.230086372085619495e-01
1.756950952827241252e+01,5.778899894868410464e-02
1.759450171821305631e+01,7.727099748238656224e-04
1.761949390815370009e+01,2.088233275074339223e-04
1.764448609809434387e+01,9.371147515559661559e-05
1.766947828803499121e+01,5.390036113235243840e-05
1.769447047797563499e+01,3.565550825827952882e-05
1.771946266791627878e+01,2.617994539116357547e-05
1.774445485785691901e+01,1.997843027285596377e-05
1.776944704779756279e+01,1.694018062623307705e-05
1.779443923773820657e+01,1.409810588592016050e-05
1.781943142767885035e+01,1.325794384924386404e-05
1.784442361761949414e+01,1.177670027513465334e-05
1.786941580756013792e+01,1.255192450224552456e-05
1.789440799750078170e+01,1.107203185761195831e-05
1.791940018744142193e+01,1.378701873463498828e-05
1.794439237738206572e+01,1.253318524895085672e-05
1.796938456732271305e+01,1.331371676158270131e-05
1.799437675726335684e+01,2.303486783523582985e-05
1.801936894720400062e+01,1.400112455895108334e-05
1.804436113714464440e+01,2.344057699315284070e-05
1.806935332708528819e+01,2.517138229230071430e-05
1.809434551702592842e+01,3.077595230073183134e-05
1.811933770696657220e+01,3.703733219593901508e-05
1.814432989690721598e+01,4.711461718759983158e-05
1.816932208684785977e+01,5.982499624896688278e-05
1.819431427678850355e+01,7.912135084973071430e-05
1.821930646672914733e+01,1.054407104112265836e-04
1.824429865666978756e+01,1.489471640291282746e-04
1.826929084661043490e+01,2.172879756192992783e-04
1.829428303655107868e+01,3.348390793161266075e-04
1.831927522649172246e+01,5.607669550172767175e-04
1.834426741643236625e+01,1.040708212838124293e-03
1.836925960637301003e+01,2.298946708673347498e-03
1.839425179631365381e+01,6.924335268475027144e-03
1.841924398625429404e+01,4.927143692819263565e-02
1.844423617619493783e+01,2.409030615336071879e-01
1.846922836613558161e+01,2.380067135032765679e-01
1.849422055607622539e+01,4.682684575175197206e-02
1.851921274601686918e+01,2.015057409472862104e-01
1.854420493595751296e+01,3.868328127165290842e-01
1.856919712589815674e+01,1.851999111481684446e-01
1.859418931583880052e+01,1.764268933118504599e-03
1.861918150577944431e+01,5.293150473281630188e-04
1.864417369572008809e+01,2.691465578802828239e-04
1.866916588566073187e+01,1.687571564791774182e-04
1.869415807560137566e+01,1.160929953274834366e-04
1.871915026554201944e+01,8.538717491145184611e-05
1.874414245548266322e+01,6.446446433783524282e-05
1.876913464542330345e+01,5.230204779418371250e-05
1.879412683536394724e+01,4.143420879092639863e-05
1.881911902530459102e+01,3.589051593122852946e-05
1.884411121524523480e+01,2.994240511840744060e-05
1.886910340518587859e+01,2.857797010427126462e-05
1.889409559512652237e+01,2.359523446819743485e-05
1.891908778506716615e+01,2.585133528101224017e-05
1.894407997500780994e+01,2.204067587591870082e-05
1.896907216494845372e+01,2.117955479230963201e-05
1.899406435488909750e+01,3.500629023531484977e-05
1.901905654482974128e+01,1.878315830744989187e-05
1.904404873477038507e+01,3.131606364783561479e-05
1.906904092471102885e+01,3.206683468256801817e-05
1.909403311465167263e+01,3.824944721005734923e-05
1.911902530459231286e+01,4.248043985545429865e-05
1.914401749453295665e+01,5.552774958273655101e-05
1.916900968447360043e+01,6.810042538857350271e-05
1.919400187441424421e+01,8.884839200578974064e-05
1.921899406435488800e+01,1.182740009774359594e-04
1.924398625429553178e+01,1.644626865144858962e-04
1.926897844423617912e+01,2.389719376391317420e-04
1.929397063417681935e+01,3.670060267764462566e-04
1.931896282411746313e+01,6.128429109452457205e-04
1.934395501405810691e+01,1.133036972139619047e-03
1.936894720399875069e+01,2.494125702512522361e-03
1.939393939393939448e+01,7.465582139653713194e-03
1.941893158388003826e+01,5.197016624923943978e-02
1.944392377382068204e+01,2.617643078948261870e-01
1.946891596376132227e+01,2.629857503594351664e-01
1.949390815370196606e+01,5.321012709839464255e-02
1.951890034364260984e+01,2.060877427747172530e-01
1.954389253358325362e+01,4.030773985451643893e-01
1.956888472352390096e+01,1.966613691399297370e-01
1.959387691346454474e+01,1.145979201183516556e-03
1.961886910340518853e+01,4.313436758843542285e-04
1.964386129334582876e+01,2.522046681887290241e-04
1.966885348328647254e+01,1.685926370757910618e-04
1.969384567322711632e+01,1.191220364034275973e-04
1.971883786316776010e+01,8.856261965478499974e-05
1.974383005310840389e+01,6.711093803308458387e-05
1.976882224304904767e+01,5.425819317701806397e-05
1.979381443298969145e+01,4.260386010202500098e-05
1.981880662293033168e+01,3.633761596660442462e-05
1.984379881287097547e+01,2.997331254722021725e-05
1.986879100281162280e+01,2.777563040346962719e-05
1.989378319275226659e+01,2.269272661405713300e-05
1.991877538269291037e+01,2.373965531428839630e-05
1.994376757263355415e+01,1.984416132219878230e-05
1.996875976257419794e+01,1.815631758008498192e-05
1.999375195251483817e+01,2.966069455755150156e-05
2.001874414245548195e+01,1.484254372903688860e-05
2.004373633239612573e+01,2.490551013045901979e-05
2.006872852233676952e+01,2.492419475391840318e-05
2.009372071227741330e+01,2.933456659741900450e-05
2.011871290221805708e+01,3.054329140813974057e-05
2.014370509215870086e+01,4.121965984491092195e-05
2.016869728209934465e+01,4.913420889040617378e-05
2.019368947203998843e+01,6.348499878326760296e-05
2.021868166198063221e+01,8.469891492149594036e-05
2.024367385192127600e+01,1.161060952084818211e-04
2.026866604186191978e+01,1.682503427761962856e-04
2.029365823180256356e+01,2.577410181075918396e-04
2.031865042174320379e+01,4.295170112276433007e-04
2.034364261168384758e+01,7.914460077777863475e-04
2.036863480162449136e+01,1.736048988899376684e-03
2.039362699156513514e+01,5.165905895359191452e-03
2.041861918150577893e+01,3.520411760647570304e-02
2.044361137144642271e+01,1.827799968389304808e-01
2.046860356138706649e+01,1.867323256301476886e-01
2.049359575132771027e+01,3.885920373393990379e-02
2.051858794126835406e+01,1.384142907611551898e-01
2.054358013120899784e+01,2.758358860016623670e-01
2.056857232114964162e+01,1.371351591734116526e-01
2.059356451109028541e+01,4.466865580799126443e-04
2.061855670103092919e+01,2.597209171786531894e-04
2.064354889097157297e+01,1.678270906034972298e-04
2.066854108091221320e+01,1.155326979190041554e-04
2.069353327085285699e+01,8.240101968468965506e-05
2.071852546079350077e+01,6.141461497358861909e-05
2.074351765073414455e+01,4.653251149167575684e-05
2.076850984067478834e+01,3.747821071773696310e-05
2.079350203061543212e+01,2.929616928465960567e-05
2.081849422055607590e+01,2.469267384023557670e-05
2.084348641049671969e+01,2.030192820657804705e-05
2.086847860043736347e+01,1.843027672820903739e-05
2.089347079037800725e+01,1.504059503074204365e-05
2.091846298031865103e+01,1.524882643044854541e-05
2.094345517025929482e+01,1.262162843356272603e-05
2.096844736019993860e+01,1.112514948043613931e-05
2.099343955014058238e+01,1.809969376328787350e-05
2.101843174008122261e+01,8.547544631359049343e-06
2.104342393002186640e+01,1.452400812056511836e-05
2.106841611996251018e+01,1.436586948067217083e-05
2.109340830990315396e+01,1.664785735583358702e-05
2.111840049984379775e+01,1.639861996004708951e-05
2.114339268978444153e+01,2.287727499448746242e-05
2.116838487972508531e+01,2.648530115684541415e-05
2.119337706966572910e+01,3.400248441569668717e-05
2.121836925960637288e+01,4.551452968059286914e-05
2.124336144954701666e+01,6.140250705881932262e-05
2.126835363948766044e+01,8.897276281089516650e-05
2.129334582942830423e+01,1.358966091660208366e-04
2.131833801936894801e+01,2.259752388764597138e-04
2.134333020930959179e+01,4.150209487143912746e-04
2.136832239925023202e+01,9.074786726897344016e-04
2.139331458919087581e+01,2.684447897511239769e-03
2.141830677913151959e+01,1.791870511652556008e-02
2.144329896907216337e+01,9.596269531540863040e-02
2.146829115901280716e+01,9.969213695164808042e-02
2.149328334895345449e+01,2.133496256508395778e-02
2.151827553889409828e+01,7.044310903473280372e-02
2.154326772883473851e+01,1.430493261826265294e-01
2.156825991877538229e+01,7.246082020021574199e-02
2.159325210871602607e+01,3.375147744507005308e-04
2.161824429865666986e+01,1.535712037197379078e-04
2.164323648859731364e+01,9.390868333489072969e-05
2.166822867853795742e+01,6.324373208935320050e-05
2.169322086847860120e+01,4.458843230715665986e-05
2.171821305841924143e+01,3.298258303017513382e-05
2.174320524835988522e+01,2.487929784561335655e-05
2.176819743830052900e+01,1.990166404077345667e-05
2.179318962824117634e+01,1.543516336216565668e-05
2.181818181818182012e+01,1.292944509892078849e-05
2.184317400812246390e+01,1.059973217536748933e-05
2.186816619806310769e+01,9.435551209944238727e-06
2.189315838800374792e+01,7.699436159030201713e-06
2.191815057794439170e+01,7.660622665538892025e-06
2.194314276788503548e+01,6.219017869132084204e-06
2.196813495782567927e+01,5.431133947913091332e-06
2.199312714776632305e+01,8.726277766702363763e-06
2.201811933770696683e+01,3.872792680097038767e-06
2.204311152764761061e+01,6.750145814812671712e-06
2.206810371758825440e+01,6.615180311997205155e-06
2.209309590752889818e+01,7.516382466821385923e-06
2.211808809746954196e+01,7.125354841948357126e-06
2.214308028741018575e+01,1.009481349641942969e-05
2.216807247735082953e+01,1.150937125908673565e-05
2.219306466729147331e+01,1.459698541041236568e-05
2.221805685723211710e+01,1.960017628947981859e-05
2.224304904717275733e+01,2.606935729776054179e-05
2.226804123711340111e+01,3.784705307210593984e-05
2.229303342705404489e+01,5.748121682324863979e-05
2.231802561699468868e+01,9.544025686649425559e-05
2.234301780693533246e+01,1.747061874372483436e-04
2.236800999687597624e+01,3.808688324265485626e-04
2.239300218681662002e+01,1.120035226047121036e-03
2.241799437675726381e+01,7.326849683231440036e-03
2.244298656669790759e+01,4.050128312020764149e-02
2.246797875663855137e+01,4.278537355680381987e-02
2.249297094657919516e+01,9.414109373369165812e-03
2.251796313651983894e+01,2.893493344112899046e-02
2.254295532646048272e+01,5.988185308434144927e-02
2.256794751640112295e+01,3.090183871135506605e-02
2.259293970634176674e+01,2.550240735972138435e-04
2.261793189628241052e+01,8.449558079491396292e-05
2.264292408622305430e+01,4.559268570139657600e-05
2.266791627616369809e+01,2.913575858790131126e-05
2.269290846610434187e+01,2.001771278214616379e-05
2.271790065604498565e+01,1.453801284666667146e-05
2.274289284598562944e+01,1.093180393254865750e-05
2.276788503592627322e+01,8.634942093763420866e-06
2.279287722586691700e+01,6.589519382659058948e-06
2.281786941580756078e+01,5.574038125470718692e-06
2.284286160574820457e+01,4.496893127474564863e-06
2.286785379568884835e+01,3.981160910848616020e-06
2.289284598562949213e+01,3.171808190491477868e-06
2.291783817557013236e+01,3.194772140808356622e-06
2.294283036551077615e+01,2.480154181258703036e-06
2.296782255545141993e+01,2.206767609516622668e-06
2.299281474539206371e+01,3.452190224045629099e-06
2.301780693533270750e+01,1.480941239038359653e-06
2.304279912527335128e+01,2.591575912958052884e-06
2.306779131521399506e+01,2.511838079871719714e-06
2.309278350515463885e+01,2.792393835099506381e-06
2.311777569509528263e+01,2.657309880390323586e-06
2.314276788503592641e+01,3.656053023758932606e-06
2.316776007497657019e+01,4.191294593871908800e-06
2.319275226491721398e+01,5.230408386839887024e-06
2.321774445485785776e+01,7.000298995670382933e-06
2.324273664479850154e+01,9.263049849336397402e-06
2.326772883473914177e+01,1.350173123977609751e-05
2.329272102467978556e+01,2.009700864852812595e-05
2.331771321462042934e+01,3.372025338912122472e-05
2.334270540456107312e+01,6.130935658678487196e-05
2.336769759450171691e+01,1.331971912801456590e-04
2.339268978444236424e+01,3.896903235582436652e-04
2.341768197438300803e+01,2.499190609952253728e-03
2.344267416432364826e+01,1.426976327598443797e-02
2.346766635426429204e+01,1.532894796446271704e-02
2.349265854420493582e+01,3.466688498589633443e-03
2.351765073414557961e+01,9.946023829684331671e-03
2.354264292408622339e+01,2.097966699587359637e-02
2.356763511402686717e+01,1.102839958409619799e-02
2.359262730396751095e+01,1.353803234206742156e-04
2.361761949390815118e+01,3.898091432245100592e-05
2.364261168384879497e+01,1.899441695311418742e-05
2.366760387378943875e+01,1.152048086517253003e-05
2.369259606373008609e+01,7.652218634915694095e-06
2.371758825367072987e+01,5.440907317806162803e-06
2.374258044361137365e+01,4.067700490942148724e-06
2.376757263355201744e+01,3.174567685294632414e-06
2.379256482349265767e+01,2.348254504157809180e-06
2.381755701343330145e+01,2.072575673612198590e-06
2.384254920337394523e+01,1.573060133048719996e-06
2.386754139331458902e+01,1.466025924371287618e-06
2.389253358325523280e+01,1.058563527911766441e-06
2.391752577319587658e+01,1.146684627106278704e-06
2.394251796313652036e+01,8.649719054438548174e-07
2.396751015307716060e+01,7.152916758615043291e-07
2.399250234301780793e+01,1.161241524281555933e-06
2.401749453295845171e+01,5.209445187392948917e-07
2.404248672289909550e+01,7.972316063060703278e-07
2.406747891283973928e+01,8.294577719973743915e-07
2.409247110278038306e+01,8.956172163886380207e-07
2.411746329272102685e+01,8.493473939996770043e-07
2.414245548266166708e+01,1.143538031962896823e-06
2.416744767260231086e+01,1.295289423394021911e-06
2.419243986254295464e+01,1.600254594964189027e-06
2.421743205248359843e+01,2.160390831958845936e-06
2.424242424242424221e+01,2.737444321532762532e-06
2.426741643236488599e+01,4.202694413867541701e-06
2.429240862230552978e+01,6.022134223857565444e-06
2.431740081224617356e+01,1.014053899822862939e-05
2.434239300218681734e+01,1.828781354233373929e-05
2.436738519212746112e+01,3.996003742119064124e-05
2.439237738206810491e+01,1.158615247003402451e-04
2.441736957200874869e+01,7.287706809378423573e-04
2.444236176194939247e+01,4.301738708389111522e-03
2.446735395189003626e+01,4.699087948099718755e-03
2.449234614183067649e+01,1.091904840465210543e-03
2.451733833177132027e+01,2.930081665210246874e-03
2.454233052171196405e+01,6.300276857518129908e-03
2.456732271165260784e+01,3.373298989406522692e-03
2.459231490159325162e+01,5.548159942309648568e-05
2.461730709153389540e+01,1.487610131942557644e-05
2.464229928147453919e+01,6.778891672613564282e-06
2.466729147141518297e+01,3.929018182635360350e-06
2.469228366135582675e+01,2.533237523422381879e-06
2.471727585129647053e+01,1.767326898576388299e-06
2.474226804123711432e+01,1.300337512493397099e-06
2.476726023117775810e+01,9.900533205095050623e-07
2.479225242111840188e+01,7.448158321191017162e-07
2.481724461105904211e+01,6.492172870393572715e-07
2.484223680099968590e+01,4.845452752518563468e-07
2.486722899094032968e+01,4.551877237852251520e-07
2.489222118088097346e+01,3.169026286257239270e-07
2.491721337082161725e+01,3.351538545972617092e-07
2.494220556076226103e+01,2.619587788535116495e-07
2.496719775070290481e+01,2.266212416195391963e-07
2.499218994064354860e+01,3.278347776261833557e-07
2.501718213058419238e+01,1.470052910849061941e-07
2.504217432052483616e+01,2.100369154940744234e-07
2.506716651046547994e+01,2.511889237707281154e-07
2.509215870040612373e+01,2.452063589931946568e-07
2.511715089034676751e+01,2.328049896879463018e-07
2.514214308028740774e+01,2.979128974845766692e-07
2.516713527022805508e+01,3.701166192696950248e-07
2.519212746016869531e+01,4.020150424158387126e-07
2.521711965010934264e+01,6.081112751209628461e-07
2.524211184004998287e+01,6.869351358146862578e-07
2.526710402999062666e+01,1.133114174324307277e-06
2.529209621993127399e+01,1.564658192911290762e-06
2.531708840987191422e+01,2.650103135291337707e-06
2.534208059981256156e+01,4.791999921609419090e-06
2.536707278975320179e+01,1.035364963270142534e-05
2.539206497969384912e+01,2.998646189421557751e-05
2.541705716963448936e+01,1.849175498740555955e-04
2.544204935957512959e+01,1.129286627652025150e-03
2.546704154951577692e+01,1.254461673960827585e-03
2.549203373945641715e+01,2.994449916136842867e-04
2.551702592939706449e+01,7.525760334971819425e-04
2.554201811933770472e+01,1.649757204261103000e-03
2.556701030927835205e+01,8.996218029982771093e-04
2.559200249921899584e+01,1.864175124089928145e-05
2.561699468915963607e+01,4.763887547869655576e-06
2.564198687910028340e+01,2.101440214447836786e-06
2.566697906904092363e+01,1.151767545735912426e-06
2.569197125898157097e+01,7.487263492308046189e-07
2.571696344892221120e+01,4.944360539225907229e-07
2.574195563886285854e+01,3.632730434896986223e-07
2.576694782880349877e+01,2.708151260186844753e-07
2.579194001874413900e+01,2.236819646745158734e-07
2.581693220868478633e+01,1.713723135902615579e-07
2.584192439862542656e+01,1.441020691208339494e-07
2.586691658856607390e+01,8.502759242350697205e-08
2.589190877850671768e+01,1.437067023683532497e-07
2.591690096844736146e+01,4.837944218130267874e-08
2.594189315838800525e+01,1.008940497702578767e-07
2.596688534832864548e+01,1.293887645385675417e-07
2.599187753826929281e+01,3.107416032965916371e-08
2.601686972820993304e+01,5.798798476597687486e-08
2.604186191815058038e+01,3.838999511990419404e-08
2.606685410809122061e+01,7.343739782417504376e-08
2.609184629803186795e+01,6.845405272638611589e-08
2.611683848797250818e+01,3.895351244700394540e-08
2.614183067791314841e+01,9.977111464143466866e-08
2.616682286785379574e+01,6.899997323596942005e-08
2.619181505779443953e+01,1.097012286646849556e-07
2.621680724773508331e+01,1.060852860722585065e-07
2.624179943767572709e+01,2.466820734901712813e-07
2.626679162761637087e+01,2.434909562300698638e-07
2.629178381755701466e+01,3.102665941239711246e-07
2.631677600749765489e+01,6.676657554150071302e-07
2.634176819743830222e+01,1.160291371915610924e-06
2.636676038737894245e+01,2.270401484373313874e-06
2.639175257731958979e+01,6.861231129683430442e-06
2.641674476726023002e+01,4.140712416305472089e-05
2.644173695720087736e+01,2.616691442379002878e-04
2.646672914714151759e+01,2.956099402877437258e-04
2.649172133708216137e+01,7.250604629495853513e-05
2.651671352702280515e+01,1.707258053801447527e-04
2.654170571696344894e+01,3.816169446264975067e-04
2.656669790690409272e+01,2.119188433627098407e-04
2.659169009684473650e+01,5.301066072252532404e-06
2.661668228678538384e+01,1.320008003021904465e-06
2.664167447672602407e+01,5.498754972834572151e-07
2.666666666666666430e+01,3.168123224671189719e-07
2.669165885660731163e+01,1.874309742683429139e-07
2.671665104654795186e+01,1.157025199752380834e-07
2.674164323648859920e+01,8.640317387178466783e-08
2.676663542642923943e+01,8.803535695870635484e-08
2.679162761636988677e+01,6.256528121953589680e-08
2.681661980631052700e+01,7.015862136731418460e-08
2.684161199625117078e+01,2.957177054615383566e-08
2.686660418619181456e+01,2.333403098768795407e-09
2.689159637613245835e+01,6.914580242925379735e-08
2.691658856607310568e+01,3.565880008884697096e-08
2.694158075601374591e+01,8.064797164293859436e-08
2.696657294595439325e+01,8.700976049762576765e-08
2.699156513589503348e+01,5.283437671541022373e-08
2.701655732583567371e+01,6.241960202241664550e-08
2.704154951577632104e+01,4.688770803569727276e-08
2.706654170571696127e+01,3.934695991815697213e-08
2.709153389565760861e+01,1.195765208238383580e-08
2.711652608559824884e+01,4.294379411214963494e-08
2.714151827553889618e+01,1.313589771008244306e-08
2.716651046547953641e+01,2.476551831963695525e-08
2.719150265542018019e+01,3.914138154401864170e-08
2.721649484536082753e+01,5.728546172901107337e-08
2.724148703530146776e+01,3.106049252713079090e-08
2.726647922524211509e+01,5.688635919794480623e-08
2.729147141518275532e+01,1.228326351474544319e-07
2.731646360512340266e+01,9.517877852045175479e-08
2.734145579506404289e+01,1.959514301900489183e-07
2.736644798500468312e+01,5.646429852585569470e-07
2.739144017494533045e+01,1.385075591177370770e-06
2.741643236488597069e+01,8.192486410533928443e-06
2.744142455482661802e+01,5.403199159867555089e-05
2.746641674476725825e+01,6.210139535137191387e-05
2.749140893470790559e+01,1.564831010980770255e-05
2.751640112464854937e+01,3.455992747760513274e-05
2.754139331458918960e+01,7.877577012264717589e-05
2.756638550452983694e+01,4.453656205229886942e-05
2.759137769447047717e+01,1.298760782370110618e-06
2.761636988441112450e+01,3.270064180183128434e-07
2.764136207435176473e+01,1.220906525106559537e-07
2.766635426429241207e+01,8.602418184177865434e-08
2.769134645423305230e+01,2.217294988402501652e-08
2.771633864417369253e+01,4.787095027197012602e-08
2.774133083411433986e+01,1.946018771215319448e-08
2.776632302405498010e+01,3.495009743964212121e-08
2.779131521399562743e+01,2.609943488067809219e-08
2.781630740393627121e+01,1.361206730321261532e-08
2.784129959387691144e+01,5.684470980655288902e-09
2.786629178381755878e+01,1.889259332924598656e-08
2.789128397375819901e+01,1.392155853418658103e-08
2.791627616369884635e+01,2.071523166798303466e-08
2.794126835363948658e+01,2.582413221693797817e-08
2.796626054358013391e+01,3.665916749044505446e-08
2.799125273352077414e+01,3.329955390021797414e-08
2.801624492346141437e+01,2.633522266323271555e-08
2.804123711340206171e+01,3.584349309894175353e-08
2.806622930334270194e+01,6.222758397556806868e-08
2.809122149328334928e+01,8.599698658685085715e-08
2.811621368322399306e+01,5.058080863787461829e-08
2.814120587316463684e+01,8.442260402002366744e-08
2.816619806310528062e+01,9.812534463518654357e-08
2.819119025304592085e+01,7.624345855531126347e-08
2.821618244298656819e+01,3.998010698838287929e-08
2.824117463292720842e+01,8.324555751801226084e-08
2.826616682286785576e+01,2.033994791246881510e-08
2.829115901280849599e+01,9.570420047515332804e-08
2.831615120274914332e+01,7.102406579398594601e-08
2.834114339268978355e+01,7.613850947396969670e-08
2.836613558263042378e+01,1.607041317904314591e-07
2.839112777257107112e+01,2.677527524691379089e-07
2.841611996251171490e+01,1.419766141907216588e-06
2.844111215245235869e+01,1.000370364990795033e-05
2.846610434239300247e+01,1.169719923387579784e-05
2.849109653233364625e+01,2.990616080530361735e-06
2.851608872227429003e+01,6.305249223884776461e-06
2.854108091221493027e+01,1.464486254525140715e-05
2.856607310215557760e+01,8.427146136791252259e-06
2.859106529209621783e+01,2.767167429760335697e-07
2.861605748203686517e+01,7.075652348579269806e-08
2.864104967197750540e+01,4.418605494995738321e-08
2.866604186191815273e+01,2.929129752786259748e-08
2.869103405185879296e+01,2.046829699001608924e-08
2.871602624179943675e+01,3.799068790800193742e-08
2.874101843174008053e+01,3.548307670468535990e-08
2.876601062168072431e+01,4.589907394209660606e-08
2.879100281162136810e+01,4.852997227158874931e-08
2.881599500156201188e+01,3.648983874371131826e-08
2.884098719150265921e+01,4.006250733136387931e-08
2.886597938144329945e+01,3.998561896435013604e-08
2.889097157138393968e+01,2.638544809908986302e-08
2.891596376132458701e+01,3.280978613780923495e-08
2.894095595126522724e+01,5.168220383274033269e-08
2.896594814120587458e+01,6.110968189410413332e-08
2.899094033114651481e+01,2.674305379229775133e-08
2.901593252108716214e+01,1.952420734411749424e-08
2.904092471102780237e+01,7.958710357763994137e-08
